id,band_1,band_2,inc_angle
bd68af88,"[[-15.672222 -18.987795 -17.527451 ... -20.0313   -18.176292 -18.517033]
 [-16.367464 -19.235981 -19.622158 ... -18.751728 -16.837429 -14.880234]
 [-21.049202 -21.049202 -23.143982 ... -16.555628 -16.6486   -14.729172]
 ...
 [-17.42532  -18.629137 -15.927418 ... -17.129267 -16.838167 -14.291872]
 [-21.049938 -20.596731 -18.867195 ... -18.752464 -16.838167 -14.805112]
 [-21.862295 -23.758095 -20.745285 ... -16.743166 -17.129341 -14.880972]]","[[-25.38331  -24.191669 -24.886988 ... -24.196817 -25.136824 -26.770298]
 [-27.069729 -26.18573  -25.131676 ... -26.475758 -26.475832 -24.654297]
 [-26.470537 -26.470537 -25.642757 ... -27.075024 -23.977058 -22.954081]
 ...
 [-25.9107   -25.91077  -26.765884 ... -25.13756  -24.654961 -23.554085]
 [-28.409473 -26.765812 -27.714378 ... -22.763765 -24.654961 -25.137709]
 [-28.054897 -29.165318 -28.779287 ... -24.892872 -24.197702 -27.075909]]",34.0467
f38ddd0e,"[[-23.707819 -24.165133 -26.586063 ... -26.285154 -26.590012 -25.162949]
 [-26.585951 -26.901892 -27.570423 ... -25.705881 -25.430172 -24.90365 ]
 [-27.924885 -28.294611 -29.508625 ... -24.407064 -22.091215 -22.468977]
 ...
 [-27.925674 -22.465706 -23.708721 ... -27.23444  -25.430964 -25.431021]
 [-27.925674 -25.159679 -22.660959 ... -24.904327 -22.469711 -23.278341]
 [-25.159622 -26.586796 -22.860643 ... -22.864536 -20.570202 -21.0485  ]]","[[-27.570309 -30.920189 -29.084837 ... -26.589954 -27.233706 -25.162949]
 [-26.901834 -26.586006 -26.901949 ... -26.589954 -32.610611 -27.929003]
 [-26.281151 -27.2297   -29.508625 ... -29.088728 -30.924194 -26.590069]
 ...
 [-26.58674  -28.681503 -30.921036 ... -30.924929 -28.685509 -25.991594]
 [-32.008076 -33.251091 -30.921036 ... -27.92968  -29.513361 -26.906742]
 [-30.42445  -27.925732 -30.921036 ... -29.08952  -32.012138 -29.958946]]",39.0346
e7bedace,"[[-19.818336 -19.40139  -19.266779 ... -19.405308 -21.37756  -22.273863]
 [-18.499767 -19.538177 -19.003548 ... -21.549507 -24.402914 -23.933346]
 [-20.71768  -16.734604 -14.235886 ... -15.974435 -17.359262 -20.411522]
 ...
 [-16.835634 -14.161943 -14.088077 ... -16.348751 -16.639982 -20.722437]
 [-14.2365   -14.387619 -14.088077 ... -16.348751 -16.639982 -16.941315]
 [-14.5413   -15.019599 -17.463972 ... -20.412138 -15.975219 -17.044161]]","[[-24.643572 -26.277029 -26.277084 ... -30.91993  -28.680511 -30.92004 ]
 [-27.920708 -28.290432 -25.697811 ... -31.446507 -27.570164 -31.446619]
 [-27.225466 -27.920763 -26.277084 ... -27.924683 -25.986538 -26.585857]
 ...
 [-23.484404 -23.704367 -25.983292 ... -24.648218 -26.586475 -24.900112]
 [-27.921436 -29.950645 -25.983292 ... -24.9      -26.586475 -24.648331]
 [-27.226192 -25.698483 -28.291216 ... -28.295078 -28.681238 -27.570946]]",38.9318
d588cd39,"[[-22.244131 -22.639061 -21.86652  ... -20.826311 -26.684605 -24.430565]
 [-19.601784 -22.244179 -21.504557 ... -20.826311 -23.270679 -23.05625 ]
 [-20.501127 -19.601833 -18.406517 ... -21.869871 -20.991812 -20.194431]
 ...
 [-23.944977 -25.766636 -25.481874 ... -23.94828  -20.992298 -18.045956]
 [-26.681736 -21.867104 -20.661232 ... -23.94828  -21.160961 -18.921534]
 [-24.182961 -20.040501 -18.91823  ... -22.057207 -22.443359 -21.870502]]","[[-26.060421 -25.766003 -25.205479 ... -24.682253 -22.846891 -22.846943]
 [-28.459929 -26.365269 -24.427116 ... -27.012363 -27.353077 -22.442873]
 [-26.365221 -24.938148 -25.766052 ... -26.684553 -28.07732  -22.642557]
 ...
 [-26.681736 -23.945026 -22.244858 ... -26.68504  -27.012897 -22.643044]
 [-25.206013 -24.679482 -23.945074 ... -27.708092 -24.682787 -21.687588]
 [-25.206013 -26.0611   -25.206108 ... -25.769939 -21.687588 -23.491171]]",41.1355
4b5201f0,"[[-15.342882 -19.038483 -23.608122 ... -21.629126 -25.062824 -23.177475]
 [-16.248482 -20.012321 -25.059135 ... -21.453648 -22.564049 -23.611862]
 [-17.699493 -21.804535 -21.804588 ... -18.782871 -22.968117 -22.763784]
 ...
 [-22.365795 -20.466337 -18.404984 ... -20.626534 -20.316343 -20.165331]
 [-20.312548 -23.388899 -21.626228 ... -20.785912 -18.531878 -17.817619]
 [-23.834427 -21.45075  -20.013163 ... -18.912291 -18.167383 -18.167435]]","[[-26.802034 -28.580906 -28.194857 ... -30.327599 -29.858028 -27.82893 ]
 [-26.181351 -27.47056  -25.88699  ... -27.474249 -28.584648 -27.82893 ]
 [-26.802034 -27.825136 -26.486254 ... -25.605814 -27.828876 -28.198597]
 ...
 [-28.195488 -27.471296 -27.130684 ... -27.134321 -27.47504  -23.612598]
 [-25.059767 -25.327099 -26.48699  ... -26.806511 -28.585386 -24.069859]
 [-24.80052  -25.32715  -25.887777 ... -30.328335 -31.35144  -31.351492]]",39.6535
7e17fe59,"[[-17.90724  -20.121277 -21.649115 ... -21.326273 -20.126385 -17.084639]
 [-18.016499 -21.005352 -22.714025 ... -22.909899 -22.170298 -18.827642]
 [-18.702581 -19.9823   -23.713505 ... -23.105095 -22.909969 -19.07233 ]
 ...
 [-20.122068 -20.852478 -21.484528 ... -19.716743 -16.329659 -17.184771]
 [-21.322025 -20.40695  -20.852549 ... -21.011253 -18.473858 -17.386778]
 [-20.701342 -20.40695  -19.983234 ... -22.719856 -18.949917 -18.47393 ]]","[[-27.025879 -25.339531 -24.37351  ... -28.369923 -28.739664 -26.726332]
 [-26.426613 -24.373438 -25.866184 ... -26.726189 -29.953621 -27.674826]
 [-25.33946  -25.866112 -26.426758 ... -25.34457  -27.674753 -28.015491]
 ...
 [-26.427477 -22.528017 -22.528088 ... -24.610977 -25.604805 -26.727198]
 [-27.026741 -25.599693 -25.867046 ... -21.995611 -23.106031 -25.093796]
 [-28.735344 -25.340395 -26.427622 ... -25.093651 -24.849033 -24.153864]]",34.8604
894e9be7,"[[-21.469976 -23.730808 -27.490658 ... -21.655588 -24.216225 -24.994629]
 [-21.469976 -22.839165 -25.846924 ... -24.216225 -26.470354 -24.46809 ]
 [-24.991844 -25.846924 -26.151764 ... -25.849627 -26.470354 -27.13887 ]
 ...
 [-23.969788 -24.466303 -23.054724 ... -24.995586 -22.429258 -24.217308]
 [-22.840164 -25.268648 -23.054724 ... -25.556202 -23.057468 -24.217348]
 [-27.491657 -23.500252 -22.031715 ... -24.995628 -24.46909  -26.799242]]","[[-31.572975 -29.51977  -31.012486 ... -29.076946 -27.863029 -27.863071]
 [-31.572975 -28.246387 -27.490658 ... -26.154425 -27.138826 -31.575844]
 [-28.650455 -26.795416 -26.467649 ... -26.798119 -27.138826 -30.488691]
 ...
 [-29.520769 -27.861326 -27.137123 ... -27.139786 -25.850668 -29.523598]
 [-33.512215 -31.013481 -28.247469 ... -27.139826 -32.176109 -31.016312]
 [-29.075281 -28.247469 -27.861406 ... -27.864071 -27.864113 -27.864153]]",43.7797
dc6fa59d,"[[-20.101345 -18.923941 -18.219221 ... -17.774418 -13.598621 -13.209563]
 [-17.463593 -17.360729 -15.949036 ... -18.559483 -16.574387 -15.603309]
 [-15.777176 -18.219292 -15.777033 ... -20.675556 -19.68578  -15.52019 ]
 ...
 [-11.653088 -11.706141 -13.738027 ... -19.554022 -16.669073 -15.604092]
 [-13.805763 -13.027332 -13.027332 ... -17.356522 -15.438713 -14.361134]
 [-17.464449 -17.568401 -15.443774 ... -12.598625 -12.598554 -12.960447]]","[[-24.127886 -28.344881 -23.907835 ... -23.68844  -23.68837  -23.902777]
 [-23.484192 -25.067747 -26.121803 ... -25.314539 -24.122755 -23.688297]
 [-22.88493  -22.693951 -23.907835 ... -24.580082 -26.696087 -26.40155 ]
 ...
 [-24.58593  -27.650425 -27.322544 ... -26.402475 -25.063469 -25.574478]
 [-23.08091  -25.320312 -25.320312 ... -23.689222 -23.075775 -23.479771]
 [-23.48505  -20.532923 -21.302017 ... -21.297096 -23.075848 -24.349157]]",34.9664
91febbeb,"[[-19.796251 -20.469999 -20.194319 ... -15.899926 -18.261997 -17.942322]
 [-20.469913 -20.754807 -21.20042  ... -13.717037 -16.151794 -18.481991]
 [-21.353987 -21.997765 -21.510662 ... -14.886158 -17.735504 -21.516714]
 ...
 [-19.052483 -20.901983 -21.511856 ... -21.056433 -23.456024 -18.372622]
 [-19.172289 -19.052567 -18.589294 ... -22.004927 -23.860092 -20.201565]
 [-19.172289 -20.612427 -19.542126 ... -19.674814 -21.517826 -19.674986]]","[[-21.83223  -22.166428 -24.953882 ... -26.781288 -27.380638 -25.953606]
 [-28.01828  -27.069872 -28.713694 ... -26.781288 -31.218348 -29.089327]
 [-24.953712 -23.648462 -25.191868 ... -22.344398 -29.089327 -26.22097 ]
 ...
 [-26.491703 -25.689445 -22.694283 ... -22.700169 -22.521156 -23.070007]
 [-25.192888 -23.44997  -22.877151 ... -25.443632 -24.503786 -24.72949 ]
 [-29.084381 -25.948744 -24.277908 ... -25.954714 -24.069403 -22.700338]]",31.3432
9ec48e6b,"[[-28.785583 -29.654943 -29.654989 ... -27.274429 -27.629051 -31.150923]
 [-28.381561 -28.785675 -30.124657 ... -26.605957 -25.985317 -27.274523]
 [-27.995457 -30.124609 -31.708281 ... -25.130276 -24.863045 -27.274569]
 ...
 [-29.210012 -28.786274 -30.621723 ... -28.78949  -27.275122 -27.999411]
 [-31.708786 -30.621679 -29.655632 ... -27.275076 -27.275122 -27.275166]
 [-32.951744 -31.148258 -29.655632 ... -26.290714 -27.999365 -29.658894]]","[[-28.785583 -31.147615 -31.147661 ... -31.711407 -31.711452 -35.233322]
 [-29.654943 -31.147661 -31.147707 ... -30.127781 -30.127829 -29.658251]
 [-29.209415 -29.654989 -31.147707 ... -30.127829 -28.384869 -28.788984]
 ...
 [-32.308052 -27.626434 -27.626478 ... -29.658804 -28.789536 -26.290808]
 [-30.125162 -29.655586 -27.996147 ... -30.128424 -28.789536 -27.999411]
 [-29.210012 -26.287497 -27.996147 ... -29.658804 -29.65885  -27.275166]]",42.5075
4c16ee8c,"[[-25.179859 -24.935246 -25.95837  ... -23.601582 -24.025442 -26.239483]
 [-22.806139 -25.691092 -25.691092 ... -27.767101 -26.524218 -25.69644 ]
 [-22.997046 -23.596384 -24.697411 ... -31.457588 -30.961191 -28.832161]
 ...
 [-22.258501 -21.098738 -22.258652 ... -25.43812  -26.240541 -24.703815]
 [-22.437599 -20.075686 -19.938972 ... -23.602715 -23.398407 -22.625893]
 [-23.193369 -22.620541 -20.794012 ... -22.442951 -24.472179 -24.941875]]","[[-26.518793 -23.596308 -25.180008 ... -27.439291 -25.696363 -24.025518]
 [-26.234062 -28.10257  -28.10257  ... -25.96357  -27.123482 -27.76725 ]
 [-26.518869 -26.81341  -28.826887 ... -27.767101 -27.123482 -26.81876 ]
 ...
 [-23.393055 -25.43292  -28.828014 ... -27.440424 -26.819817 -24.026649]
 [-23.597435 -24.936447 -27.119411 ... -26.240465 -26.525349 -23.812172]
 [-30.48735  -25.692219 -24.69854  ... -23.398407 -24.472179 -26.240692]]",33.9415
adb3b1dc,"[[-23.402891 -21.782272 -21.420353 ... -22.971756 -25.400246 -25.685101]
 [-23.402891 -22.96855  -21.420353 ... -22.163183 -22.558109 -23.186325]
 [-24.59465  -21.599449 -22.16007  ... -23.631762 -22.163229 -23.186325]
 ...
 [-25.397589 -25.976908 -27.266113 ... -24.857798 -25.125122 -27.269365]
 [-26.281662 -28.376415 -25.121916 ... -24.102024 -26.284962 -27.623941]
 [-26.281708 -23.629242 -25.12196  ... -24.857798 -26.284962 -24.598589]]","[[-32.30162  -30.61525  -27.989716 ... -27.623207 -30.122028 -28.37907 ]
 [-31.702356 -31.702402 -30.615295 ... -27.623207 -26.928013 -27.268724]
 [-31.141827 -32.945408 -33.640694 ... -31.145035 -27.99292  -28.783138]
 ...
 [-29.649752 -30.615891 -31.142513 ... -28.783688 -28.783737 -28.783781]
 [-30.615845 -31.703043 -32.302353 ... -27.623852 -28.379667 -27.623941]
 [-29.649796 -30.119465 -30.61598  ... -31.706249 -33.644497 -29.653095]]",42.5644
d1bf920a,"[[-26.801901 -26.801901 -28.580776 ... -28.988266 -30.823727 -29.857685]
 [-25.058897 -27.129763 -30.820303 ... -28.584251 -29.412106 -29.412157]
 [-25.058897 -25.886803 -29.85421  ... -28.584251 -28.1982   -28.198254]
 ...
 [-25.603258 -25.603258 -28.986158 ... -27.134502 -29.413424 -26.186115]
 [-25.327492 -25.060265 -27.471798 ... -27.134502 -26.490862 -27.475277]
 [-27.471693 -26.182585 -26.487436 ... -25.063744 -24.070042 -25.063848]]","[[-25.601942 -25.601942 -27.470428 ... -28.584198 -28.198147 -28.1982  ]
 [-27.129709 -24.547867 -26.48612  ... -32.510143 -25.890278 -25.605524]
 [-26.181217 -24.79965  -24.799702 ... -32.510143 -28.988371 -27.47401 ]
 ...
 [-26.803217 -26.803217 -27.826319 ... -26.18601  -27.475222 -26.186115]
 [-27.131025 -28.582092 -28.196039 ... -26.18601  -25.891598 -26.186115]
 [-30.325041 -29.855473 -28.98621  ... -29.858952 -28.989689 -26.806852]]",40.248
3a75c2d6,"[[-26.062544 -28.985142 -28.98518  ... -23.882366 -21.383629 -23.187201]
 [-26.706236 -27.771185 -24.376202 ... -26.381178 -24.905493 -23.644497]
 [-25.178469 -23.641708 -21.750624 ... -26.381178 -27.404268 -26.381256]
 ...
 [-22.965046 -23.64225  -24.636042 ... -24.63868  -25.181763 -24.379456]
 [-20.686178 -20.686216 -22.336952 ... -22.54401  -22.339666 -24.379498]
 [-21.38142  -21.381458 -23.410648 ... -22.139942 -22.54405  -25.181839]]","[[-26.062544 -23.879692 -24.376202 ... -26.708948 -25.466026 -26.709024]
 [-25.757744 -23.879692 -26.378506 ... -29.433382 -26.381216 -28.98793 ]
 [-26.378429 -25.463316 -29.43071  ... -29.433382 -25.760532 -26.381256]
 ...
 [-34.178391 -26.063122 -23.880272 ... -26.381683 -27.774439 -31.487209]
 [-26.378971 -27.771725 -25.179089 ... -28.56461  -28.160582 -27.774517]
 [-25.758286 -27.047483 -26.06316  ... -28.56461  -28.564648 -29.434002]]",45.2853
01d4c808,"[[-25.199358 -24.923634 -26.727203 ... -29.454279 -27.794834 -28.180977]
 [-24.923594 -26.399357 -24.656393 ... -29.454279 -29.923939 -32.106869]
 [-24.923594 -25.199398 -22.985474 ... -25.486965 -27.070629 -26.402195]
 ...
 [-23.901096 -25.199949 -25.199949 ... -28.18145  -24.400366 -24.400404]
 [-22.357777 -23.901134 -24.656944 ... -27.425678 -28.585558 -23.903933]
 [-26.083984 -25.199949 -24.145863 ... -28.585558 -26.086823 -25.487597]]","[[-30.944195 -27.422409 -25.778713 ... -27.425127 -26.729925 -28.585045]
 [-29.451521 -30.417654 -27.792114 ... -29.008751 -30.946991 -33.445805]
 [-29.451521 -30.944233 -28.582287 ... -28.585005 -29.454357 -29.454399]
 ...
 [-25.779186 -26.084023 -26.084023 ... -27.795345 -27.071142 -26.086823]
 [-29.921696 -27.42296  -26.084063 ... -26.730434 -25.781982 -26.730516]
 [-31.50532  -29.921734 -28.17877  ... -27.795387 -27.425756 -27.07122 ]]",44.6246
de1244d8,"[[-14.583815 -16.317671 -19.890181 ... -19.593323 -17.743946 -20.04668 ]
 [-15.92275  -14.583853 -16.217293 ... -18.619484 -20.362528 -24.129082]
 [-17.86095  -14.835635 -14.583892 ... -17.16847  -15.734645 -17.625807]
 ...
 [-16.020344 -14.502067 -14.502067 ... -21.946619 -22.75523  -19.742386]
 [-15.732388 -17.166292 -19.445198 ... -18.619991 -20.859505 -20.859545]
 [-16.731869 -19.301588 -17.861572 ... -18.360729 -20.047186 -18.109024]]","[[-26.380325 -25.465214 -23.412006 ... -22.340994 -23.884352 -23.646408]
 [-21.94335  -21.203718 -20.856274 ... -22.754686 -23.884352 -25.183208]
 [-22.9664   -21.565681 -21.752522 ... -22.754686 -22.341032 -22.545454]
 ...
 [-23.882093 -24.905184 -24.905184 ... -23.415195 -23.884857 -23.884897]
 [-24.378567 -25.760223 -27.773666 ... -22.755192 -23.415237 -23.884897]
 [-27.049343 -24.905184 -25.760262 ... -25.468483 -24.640667 -26.383709]]",45.2434
83b85acf,"[[-25.076628 -24.809395 -23.584044 ... -29.162176 -27.578594 -23.818829]
 [-26.880161 -29.159071 -29.159117 ... -28.738388 -24.30146  -21.927708]
 [-26.552395 -29.159117 -27.220959 ... -25.079777 -23.141621 -24.301502]
 ...
 [-26.880781 -25.932333 -20.532463 ... -25.080397 -26.556166 -25.935526]
 [-25.637825 -24.054243 -20.860271 ... -27.224596 -25.356207 -26.240326]
 [-24.054243 -24.55076  -22.715397 ... -23.142197 -23.587769 -25.64106 ]]","[[-30.57065  -29.159071 -27.94516  ... -31.66095  -31.100422 -30.573885]
 [-37.117828 -38.27771  -31.65789  ... -31.66095  -29.60775  -29.162264]
 [-30.570694 -27.94516  -26.236601 ... -28.334322 -31.660995 -28.73848 ]
 ...
 [-29.605177 -31.658468 -31.097937 ... -33.599773 -30.077991 -27.57926 ]
 [-28.331795 -30.074842 -30.571358 ... -28.334944 -29.608368 -30.574509]
 [-28.735907 -29.159737 -29.60531  ... -28.739012 -28.739054 -31.661661]]",43.2612
ea2440a6,"[[-19.830177 -18.390125 -25.43383  ... -20.732773 -22.284925 -22.098181]
 [-19.830177 -22.094875 -22.281731 ... -22.284925 -21.054621 -17.923922]
 [-17.694939 -17.367188 -19.550076 ... -24.414032 -21.560738 -17.923922]
 ...
 [-15.367068 -16.748741 -16.64953  ... -18.640423 -19.151505 -18.157806]
 [-16.950693 -18.637167 -16.64953  ... -21.390982 -16.954062 -18.640535]
 [-21.05361  -20.421686 -18.154606 ... -18.892262 -17.160934 -18.640535]]","[[-29.516174 -25.709541 -26.909557 ... -30.931046 -26.59692  -25.437138]
 [-29.516174 -27.237362 -27.237419 ... -26.292122 -25.712902 -26.597033]
 [-28.302273 -25.433886 -26.288927 ... -23.49888  -28.30558  -26.597033]
 ...
 [-25.711838 -24.175093 -26.911909 ... -29.967312 -25.715151 -25.715206]
 [-29.094687 -29.518528 -26.911909 ... -25.715151 -30.93346  -30.437048]
 [-28.304569 -28.304626 -27.935013 ... -25.439442 -26.599335 -30.437048]]",38.4608
2d736d0a,"[[-17.802187 -19.951187 -21.264803 ... -22.815859 -22.606592 -24.442041]
 [-18.54715  -19.362089 -23.247433 ... -24.70126  -24.190218 -21.816463]
 [-20.104883 -20.917282 -22.004475 ... -22.202484 -24.190218 -22.606632]
 ...
 [-20.261799 -19.800533 -21.444309 ... -21.447163 -22.007778 -24.190708]
 [-20.583574 -21.627176 -24.439594 ... -24.190626 -23.945978 -24.44249 ]
 [-21.444267 -21.444309 -22.004925 ... -25.824028 -22.402658 -19.509045]]","[[-30.459667 -27.109886 -29.493654 ... -29.496464 -32.792709 -28.223167]
 [-29.963192 -26.44141  -29.493654 ... -26.444263 -29.496508 -28.627234]
 [-28.624258 -27.834129 -29.048126 ... -25.823576 -28.627193 -29.966167]
 ...
 [-28.624666 -28.624706 -25.526711 ... -27.837429 -28.223574 -30.989668]
 [-28.220638 -27.464909 -26.126013 ... -25.52956  -26.128866 -29.496996]
 [-27.110292 -28.22068  -29.048574 ... -24.968987 -25.529602 -29.966619]]",44.0359
a0d9ef1f,"[[-26.809578 -27.832682 -25.609724 ... -21.46056  -20.47625  -25.337065]
 [-27.478106 -26.189001 -25.066734 ... -20.171452 -20.47625  -22.571011]
 [-28.202402 -28.202402 -26.493853 ... -25.897587 -22.184908 -25.612885]
 ...
 [-26.495903 -29.418516 -29.418516 ... -23.846451 -24.560814 -23.18655 ]
 [-24.809484 -28.99473  -25.33617  ... -24.07814  -23.620934 -23.186604]
 [-27.834892 -24.809591 -25.33617  ... -26.499065 -24.812649 -27.48348 ]]","[[-24.072819 -28.992521 -29.861887 ... -28.995573 -27.140545 -28.995678]
 [-28.202351 -28.588505 -28.588558 ... -26.192053 -27.140545 -27.835838]
 [-26.809683 -26.809683 -27.137545 ... -25.897587 -27.481266 -26.812841]
 ...
 [-26.811789 -27.139648 -27.139648 ... -26.194162 -28.207617 -27.483427]
 [-30.333614 -26.81184  -26.496008 ... -25.89975  -28.207668 -27.48348 ]
 [-27.834892 -27.834946 -26.496008 ... -26.814953 -27.142761 -27.142813]]",39.9784
54673bc9,"[[-30.053682 -27.670013 -30.053799 ... -25.00341  -28.028822 -24.751747]
 [-29.608154 -30.053741 -27.329405 ... -29.612387 -31.024067 -34.049484]
 [-28.7803   -30.053741 -29.608273 ... -33.354118 -31.024067 -31.550705]
 ...
 [-29.608927 -28.781132 -30.054573 ... -27.674963 -27.334297 -26.091396]
 [-25.526527 -27.670786 -27.670845 ... -32.111938 -26.091396 -26.690722]
 [-26.087103 -26.381628 -27.670845 ... -34.050137 -30.528374 -30.528433]]","[[-26.380795 -28.024588 -26.685713 ... -29.188602 -28.028822 -26.689947]
 [-26.685593 -27.001537 -27.329405 ... -29.612387 -28.028822 -27.674305]
 [-30.053682 -28.394257 -28.024647 ... -28.784533 -28.028822 -29.612505]
 ...
 [-30.054455 -30.524137 -28.39509  ... -28.029537 -27.006489 -27.334356]
 [-34.801674 -36.544739 -30.054573 ... -33.354897 -26.690662 -27.006607]
 [-30.054455 -30.524137 -33.35078  ... -31.024784 -29.613224 -28.785429]]",38.1366
c0ce2db6,"[[-19.418499 -21.222088 -19.418612 ... -21.566711 -19.698332 -22.104265]
 [-21.562698 -20.894279 -20.894335 ... -20.27755  -17.26989  -19.287956]
 [-21.562698 -19.283888 -17.812397 ... -20.12907  -17.484367 -17.593681]
 ...
 [-20.42528  -18.041607 -18.041607 ... -20.278229 -18.280388 -19.156025]
 [-25.172497 -19.284565 -17.057302 ... -18.521622 -17.270569 -17.817089]
 [-20.274216 -20.425335 -18.640926 ... -18.644829 -19.699013 -20.129862]]","[[-25.171818 -23.94648  -23.720917 ... -26.003685 -25.443169 -26.603062]
 [-24.660738 -24.912577 -27.58341  ... -26.918835 -27.587366 -26.298264]
 [-24.178064 -25.71492  -27.937986 ... -25.443111 -26.91889  -25.443226]
 ...
 [-27.243309 -29.098446 -29.098446 ... -28.698334 -28.31229  -25.719669]
 [-26.599615 -27.243364 -27.584087 ... -26.919514 -27.247379 -25.176622]
 [-27.583977 -27.938606 -27.584087 ... -26.919514 -26.298885 -24.420853]]",38.8275
a5b07c1a,"[[-25.226572 -22.341749 -25.493965 ... -24.47423  -25.230061 -24.719036]
 [-24.001236 -21.617565 -24.001352 ... -23.344662 -23.135412 -28.752001]
 [-21.111448 -21.111448 -22.341866 ... -23.344662 -23.779104 -25.497456]
 ...
 [-25.228954 -24.969711 -25.229071 ... -25.49967  -30.99375  -27.643986]
 [-26.056864 -26.351387 -25.772173 ... -23.781435 -27.998562 -27.998619]
 [-28.750895 -28.750895 -28.364849 ... -24.973209 -25.499786 -27.998619]]","[[-29.576248 -27.992683 -27.992741 ... -25.773046 -26.352379 -26.352436]
 [-29.576305 -30.987988 -25.226746 ... -26.657179 -27.30093  -26.973179]
 [-31.514566 -31.514566 -27.297556 ... -26.657179 -28.751944 -27.996231]
 ...
 [-27.64043  -27.299824 -29.578747 ... -26.975395 -28.368172 -29.582186]
 [-27.995068 -29.154964 -27.640608 ... -27.998505 -28.368229 -30.027773]
 [-28.364792 -28.364792 -26.656246 ... -26.060362 -26.060362 -30.027773]]",38.4755
